electricity_always_on,electricity_refrigeration,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
58.4428,18.9321,6.0768,10.7058,11.8813,40.0194,1.4753,147.533,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4th
60.806000000000004,18.3997,12.8707,6.0278,14.047,52.8366,5.3787,170.36700000000005,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5th
51.3951,18.6341,7.8541,6.6086,4.5133,39.1379,2.6919999999999997,130.835,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6th
21.5846,8.0053,24.4074,9.5588,17.2505,64.0213,18.5291,163.357,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7th
42.8816,46.3371,9.5104,4.532,11.4191,49.4545,2.9194,167.054,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8th
66.8132,21.238000000000003,8.402999999999999,30.7815,33.3523,62.467,2.2531,225.308,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2th
80.7529,28.3328,10.228,25.3132,36.1565,79.3873,2.628,262.79900000000004,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3th
75.1153,28.9716,8.6291,31.4868,16.2666,71.296,2.3411,234.106,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4th
82.5041,38.0649,43.3906,47.9789,44.2192,164.347,23.85,444.35400000000004,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5th
87.5617,40.4724,13.3661,33.9925,5.4968,88.73100000000002,2.7234,272.344,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6th
87.9021,44.8387,9.6849,31.1627,2.9928,83.1849,2.6239,262.39,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7th
74.1152,27.3143,21.4227,11.9727,23.1035,94.2657,11.0369,263.231,PT.04,3,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,8th
95.1879,27.3157,14.3436,3.498,71.5123,76.0088,2.9077,290.774,PT.02,4,PA.02,OWN.01,2,OT.02,other,other,electric,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2th
108.37799999999999,33.5293,15.4341,3.18,67.2394,85.8524,4.1028,317.716,PT.02,4,PA.02,OWN.01,2,OT.02,other,other,electric,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3th
104.17,34.7319,21.3798,6.4085,47.028999999999996,93.0925,11.2531,318.065,PT.02,4,PA.02,OWN.01,2,OT.02,other,other,electric,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4th
105.43799999999999,35.8848,43.1277,19.0089,61.3009,143.905,30.8512,439.517,PT.02,4,PA.02,OWN.01,2,OT.02,other,other,electric,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5th
7.6612,2.2513,49.7179,31.8308,37.6636,127.611,48.975,305.711,PT.02,4,PA.02,OWN.01,2,OT.02,other,other,electric,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7th
21.5921,6.9927,2.41,2.7984,4.8946,15.2313,1.0798,54.998999999999995,PT.02,4,PA.02,OWN.01,2,OT.02,other,other,electric,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8th
84.0679,20.0885,1.8001,1.0324,36.4646,55.6929,3.5709,202.717,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
108.76700000000001,25.6281,2.7368,0.9385,49.3791,85.4733,12.1709,285.094,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
111.241,30.2179,5.9674,0.9009999999999999,35.2998,90.4153,15.8731,289.916,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4th
133.421,37.4698,23.2508,13.3983,58.1304,162.316,41.6118,469.599,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5th
143.059,42.6549,10.9576,2.2499,25.6021,118.863,24.343000000000004,367.72900000000004,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6th
155.861,46.148,9.5537,0.7978,25.1499,122.49799999999999,23.8356,383.844,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7th
43.3968,14.9075,1.7005,0.8259,9.5834,34.0173,5.7006,110.132,PT.04,3,PA.03,OWN.02,4,OT.05,other,electric,other,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8th
28.8601,0.0,42.0093,20.1021,40.3291,47.3613,24.6761,203.338,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2th
34.1424,0.0,44.5125,21.4854,41.0064,53.7636,28.805,223.715,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3th
34.3876,0.0,40.484,22.7231,29.3332,50.1678,27.3581,204.454,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4th
35.0064,26.3698,31.3807,12.0294,18.258,41.2508,20.6175,184.91299999999998,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5th
33.7164,27.1516,28.6259,14.1876,13.2894,39.0478,19.4665,175.485,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6th
35.6874,29.84,29.7162,15.9683,14.1472,41.7187,20.7591,187.83700000000002,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7th
11.7723,9.943999999999999,10.9467,4.4748,6.5858,15.972000000000001,7.4424,67.138,PT.02,3,PA.02,OWN.01,3,OT.04,other,electric,electric,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8th
375.834,34.1178,18.3596,5.665,23.0695,79.041,5.415,541.502,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2th
475.414,39.1695,23.0394,5.15,47.4274,149.805,7.4748,747.4789999999997,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3th
436.019,34.869,19.5515,4.944,12.6864,146.072,6.6075,660.75,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,4th
449.723,32.9363,147.67600000000004,47.8754,156.004,390.65,101.976,1326.84,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5th
465.374,30.8751,44.8976,4.532,25.2896,254.505,19.2079,844.681,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6th
474.815,28.0255,33.4346,4.3775,8.4806,325.426,8.8339,883.393,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,7th
213.67700000000002,15.3957,44.0158,4.532,44.7909,232.519,21.2815,576.212,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,8th
453.73900000000003,28.3841,26.2556,4.738,37.12,283.07,8.4172,841.7239999999997,PT.04,3,PA.03,OWN.02,3,OT.05,other,electric,electric,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,9th
12.8779,19.1754,5.5247,5.665,15.8874,24.6539,1.0282,84.8124,PT.04,3,PA.03,OWN.01,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2th
16.8494,25.2878,10.9827,13.1416,24.834,44.0245,4.9939,140.114,PT.04,3,PA.03,OWN.01,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3th
4.4914,3.9019999999999997,5.3234,11.5813,7.2581,18.3016,3.2337,54.0914,PT.04,3,PA.03,OWN.01,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4th
0.0491,0.1033,0.0,0.0,0.0,0.0,0.8609,1.0133,PT.04,3,PA.03,OWN.01,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5th
54.8327,0.0,26.6132,6.6789,53.7668,67.816,12.2628,221.97,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2th
66.7854,0.0,32.4244,7.7802,58.9402,85.5079,18.0858,269.524,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3th
64.7159,0.0,28.2278,11.0332,35.7183,74.8781,16.9595,231.533,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4th
60.7999,40.8988,29.3117,7.7664,29.7464,85.1449,17.3448,271.013,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5th
57.9849,29.9357,15.5464,2.7192,10.3571,53.0359,8.4769,178.05599999999995,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6th
39.8465,27.5443,23.0457,6.1045,18.0159,64.8447,15.9684,195.37,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7th
20.4587,13.7148,3.998,2.7192,4.3923,17.5272,1.4468,64.257,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8th
176.69299999999996,22.9042,13.0179,4.0704,25.343000000000004,92.0886,3.3749,337.49199999999996,PT.05,4,PA.04,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,4th
203.56099999999998,26.8227,20.9591,3.9008,22.6015,116.021,3.9784,397.844,PT.05,4,PA.04,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,5th
160.34,25.9562,22.5408,3.7312,12.9653,105.069,8.1923,338.795,PT.05,4,PA.04,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,6th
156.083,28.101,26.2771,3.6039999999999996,17.3906,114.906,12.3373,358.699,PT.05,4,PA.04,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,7th
62.1925,9.3277,54.7491,16.8543,58.1658,149.53799999999995,38.3001,389.12800000000004,PT.05,4,PA.04,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,8th
20.7465,14.8331,6.2163,5.5,13.6495,23.2807,1.932,86.1581,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2th
15.981,16.0942,4.1987,5.0,9.0144,18.8776,1.3939,70.5597,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3th
8.6678,9.8055,5.5153,12.1195,6.5743,19.3407,3.1835,65.2065,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4th
10.7165,10.9794,8.3268,7.5656,7.7364,24.7404,5.9189,75.9839,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5th
31.0356,34.3149,8.5749,14.7996,4.2426,38.5664,4.7879,136.322,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6th
88.1987,42.2924,18.7219,19.9679,10.9114,79.22399999999998,11.9967,271.313,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7th
29.3565,16.2457,18.3757,20.7168,17.7244,56.2839,13.6029,172.30599999999995,PT.01,3,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8th
54.478,21.903000000000002,7.9181,28.9748,27.7165,69.1926,2.1231,212.30599999999998,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
66.3752,25.6138,11.7311,34.4308,31.6546,91.5142,2.6396,263.959,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
68.7546,31.4052,7.4224,29.5315,11.302,77.3443,2.2804,228.04,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4th
70.6278,37.588,24.0954,33.6533,20.9737,123.99600000000001,9.982999999999999,320.9170000000001,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5th
55.242,41.3411,16.8711,24.2886,7.7977,95.1154,7.0961,247.752,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6th
139.888,29.3653,6.9041,4.5964,2.1503,54.2655,2.3957,239.565,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7th
75.6748,9.9873,17.1086,4.7586,15.9738,85.9426,8.5093,217.955,PT.02,3,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8th
51.6655,16.0243,7.9993,5.83,34.6316,50.6255,1.6846,168.46099999999996,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
29.5616,9.7541,2.8569999999999998,5.3,14.3924,26.3445,0.8909999999999999,89.1005,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
66.1216,19.1412,4.5956,5.088,11.1922,43.2682,1.5092,150.916,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4th
74.2569,29.3817,28.6855,6.0052,34.8077,110.641,17.4566,301.235,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5th
74.9317,24.7426,13.8901,4.664,10.854000000000001,71.1616,7.04,207.28400000000002,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6th
60.6129,37.7686,3.8828,1.811,1.4663,24.0653,1.3092,130.916,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7th
26.4338,11.1652,7.5323,1.8749,9.1305,45.5819,3.0933,104.81200000000001,PT.04,4,PA.02,OWN.01,3,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8th
28.8033,23.4448,12.6645,2.2773,13.7235,14.4685,4.1305,99.5126,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2th
33.3209,34.7009,4.6376,2.0703,4.6861,14.4685,0.9483,94.8327,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3th
32.8671,18.5189,12.6714,3.2477,8.3924,15.4968,6.3632,97.5575,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4th
33.8424,24.1782,11.6741,1.9047,5.4894,15.107000000000001,5.9211,98.1168,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5th
32.5186,16.0304,9.1573,1.8219,2.4702,14.4685,4.878,81.345,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6th
32.7193,15.8426,12.2715,1.7598,5.122000000000001,16.4623,7.8535,92.031,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7th
23.1899,30.2448,9.0366,1.8219,4.0617,14.4685,4.4457,87.26899999999998,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8th
7.2477,4.0442,0.0,0.0,0.0,0.0,11.8521,23.144000000000002,PT.04,3,PA.02,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9th
31.3726,22.894000000000002,1.4931,26.2861,32.6316,42.7671,2.6924,160.137,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2th
35.9621,30.1505,1.5004,28.1085,30.2289,47.6771,3.3804,177.00799999999995,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3th
33.8406,28.099,1.2803,29.6939,16.8593,43.4705,4.0959,157.339,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4th
37.4709,31.6964,4.5187,41.465,21.5929,65.3042,11.7905,213.83900000000003,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5th
34.7048,30.7592,1.9641,29.1298,9.3509,48.0972,7.6439,161.65,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6th
41.3099,38.6023,0.8255,4.3775,1.155,27.164,1.1458,114.58,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7th
59.4469,49.6361,1.2866,4.532,10.077,45.335,2.1704,172.484,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8th
53.6088,22.3346,5.0894,34.0338,69.1987,84.7628,12.9902,282.018,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2th
