household_id,month,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
24541,7,48.4096,42.9963,0.0,0.0,31.4202,34.9646,13.2871,36.8005,0.0,0,22.5216,230.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24541,8,9.4509,11.3259,0.0,0.0,7.2196,6.5103,3.7622,11.8379,0.0,0,4.8661,54.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24554,7,96.8245,21.2245,0.0,0.0,53.4065,28.9838,26.2814,61.078,0.0,0,40.7183,328.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24554,8,48.1625,10.4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.2096,76.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24577,2,9.6239,0.0,0.0,0.0,1.3933,5.665,1.7034,13.0217,0.0,0,0.3166,31.7238,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,3,45.9144,0.0,0.0,0.0,22.1695,5.15,22.1908,23.8207,0.0,0,13.6959,132.941,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,4,43.9139,0.0,0.0,0.0,35.0179,10.2296,27.4629,38.2804,0.0,0,24.6086,179.513,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,5,43.5492,13.8375,0.0,0.0,25.1364,9.2492,15.8714,28.8109,0.0,0,17.1122,153.567,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,6,39.0924,29.0207,0.0,0.0,17.0535,5.2596,6.8967,20.8899,0.0,0,11.0432,129.256,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,7,29.8537,19.617,0.0,0.0,4.6142,5.3189,10.1444,22.3417,0.0,0,13.780999999999999,105.671,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,8,45.9488,11.3479,0.0,0.0,6.8114,9.8446,20.693,34.1169,0.0,0,21.9104,150.673,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24577,9,30.2237,18.2642,0.0,0.0,4.2236,2.2714,9.9963,15.8133,0.0,0,8.5735,89.366,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
24604,2,10.1018,12.6233,0.0,0.0,20.3732,14.0834,18.7535,21.4564,0.0,0,10.759,108.15100000000001,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24604,3,29.4234,35.5682,0.0,0.0,52.8092,37.1107,46.4781,60.2422,0.0,0,31.2706,292.902,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24604,4,32.0806,35.6199,0.0,0.0,53.6682,38.7675,36.2322,62.91,0.0,0,33.9101,293.188,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24604,5,34.4075,31.4909,0.0,0.0,58.2486,30.6741,35.658,69.5449,0.0,0,39.8807,299.905,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24604,6,41.6217,32.6517,0.0,0.0,46.3089,30.5283,22.320999999999998,57.8346,0.0,0,31.8129,263.079,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24604,7,143.618,35.1871,0.0,0.0,54.9564,33.4948,20.5924,74.1758,0.0,0,34.9139,396.93800000000005,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24604,8,33.2112,9.5389,0.0,0.0,11.9091,6.0105,5.7374,15.8175,0.0,0,6.9864,89.211,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24620,2,6.4501,0.0,0.0,0.0,7.8248,3.498,8.1585,13.8898,0.0,0,2.7963,42.6175,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24620,3,17.0728,0.0,0.0,0.0,18.1515,3.1856,17.8545,17.046,0.0,0,9.8465,83.1569,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24620,4,31.3529,0.0,0.0,0.0,31.2749,14.8742,23.0833,30.3699,0.0,0,17.5156,148.471,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24620,5,25.389,22.5283,0.0,0.0,16.2834,8.262,8.2045,16.3986,0.0,0,7.3483,104.414,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24620,6,21.2715,18.1352,0.0,0.0,19.4593,5.1667,9.0375,20.3282,0.0,0,11.2647,104.663,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24620,7,32.194,32.8414,0.0,0.0,27.0449,7.6038,12.2805,29.1928,0.0,0,15.6166,156.774,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24620,8,11.8223,11.4973,0.0,0.0,25.180999999999997,6.981,17.1167,26.1351,0.0,0,16.1836,114.917,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24662,2,4.7393,7.5605,0.0,0.0,21.1092,5.6148,18.9426,19.2474,0.0,0,12.6638,89.8777,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24662,3,41.5474,31.2911,0.0,0.0,82.7608,28.4214,71.2209,80.8602,0.0,0,52.4018,388.504,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24662,4,46.2519,35.4603,0.0,0.0,85.4858,27.5966,59.1972,86.0562,0.0,0,56.9739,397.022,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24662,5,85.6633,39.244,0.0,0.0,74.2239,20.8521,42.6264,77.2418,0.0,0,48.7745,388.626,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24662,6,87.9397,31.8337,0.0,0.0,41.6745,7.9724,16.8086,45.3102,0.0,0,26.4148,257.954,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24662,7,47.9106,20.84,0.0,0.0,18.6874,1.8477,6.8697,21.1169,0.0,0,11.6716,128.944,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24735,2,6.6898,0.0,0.0,0.0,10.4139,3.569,8.7408,12.9107,0.0,0,5.0908,47.4151,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,3,19.1583,0.0,0.0,0.0,23.2486,5.4429,19.1516,21.2173,0.0,0,13.5985,101.81700000000001,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,4,7.4082,0.0,0.0,0.0,12.5806,3.6889999999999996,8.443,12.9107,0.0,0,7.9314,52.963,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,5,9.6068,10.0685,0.0,0.0,10.6208,7.4455,4.8927,12.9107,0.0,0,5.6738,61.2188,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,6,9.958,10.1017,0.0,0.0,86.8858,59.0801,35.474000000000004,111.645,0.0,0,82.0646,395.21,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,7,3.2693,3.9043,0.0,0.0,26.6065,16.9408,11.2464,36.3524,0.0,0,26.9743,125.294,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,8,2.6373,2.5336,0.0,0.0,27.2769,16.6644,16.7051,33.7707,0.0,0,24.4841,124.072,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24735,9,12.2692,13.6241,0.0,0.0,29.1232,15.0055,19.4548,28.3131,0.0,0,18.139,135.929,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24750,7,27.0017,17.8769,0.0,0.0,29.4576,17.0334,13.8971,39.6066,0.0,0,28.8407,173.71400000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24750,8,9.9142,7.3676,0.0,0.0,6.0138,4.4,3.0810000000000004,11.8379,0.0,0,4.0174,46.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24789,2,19.8391,0.0,0.0,0.0,13.9454,3.738,12.8809,13.0416,0.0,0,7.6286,71.0736,PT.02,PS.02,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
24789,3,56.9799,10.4427,0.0,0.0,37.223,18.9829,32.5677,37.7926,0.0,0,21.3854,215.37400000000002,PT.02,PS.02,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
24800,2,8.6452,6.922000000000001,0.0,0.0,6.5707,5.1779,8.016,16.272000000000002,0.0,0,0.8969,52.5008,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24800,3,55.512,48.0809,0.0,0.0,43.0671,32.5648,47.1174,50.1828,0.0,0,16.4171,292.942,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24800,4,54.8126,51.7045,0.0,0.0,50.0535,40.4319,37.0629,59.9324,0.0,0,23.3533,317.351,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24800,5,54.7738,55.6919,0.0,0.0,42.6432,44.273999999999994,23.5245,53.82899999999999,0.0,0,19.8713,294.608,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24800,6,29.5222,28.7308,0.0,0.0,41.9255,24.27,24.5202,55.7363,0.0,0,28.8361,233.541,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24800,7,52.7484,52.5459,0.0,0.0,31.9696,21.7172,15.125,47.3416,0.0,0,19.5792,241.02700000000002,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24800,8,0.7082,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4429,3.055,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
24858,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24858,3,65.7003,40.0583,0.0,0.0,53.2734,5.636,53.3285,65.3462,0.0,0,28.8756,312.218,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24858,4,54.8027,32.9675,0.0,0.0,34.9668,4.944,24.9331,44.7191,0.0,0,19.402,216.735,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24858,5,55.9757,33.0966,0.0,0.0,34.6702,12.0126,19.9439,46.0592,0.0,0,20.1391,221.89700000000002,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24858,6,62.367,37.685,0.0,0.0,44.6618,26.4392,20.4186,60.8325,0.0,0,28.0699,280.474,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24858,7,66.9896,41.8619,0.0,0.0,26.5123,13.2094,9.1584,39.7687,0.0,0,14.9367,212.437,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
24858,8,15.388,10.7968,0.0,0.0,30.1284,12.9018,21.4311,39.2575,0.0,0,21.5644,151.468,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
25184,7,146.19299999999998,34.7482,0.0,0.0,7.653,4.25,2.1133,66.5598,0.0,0,2.6416,264.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25184,8,54.0047,11.7225,0.0,0.0,13.9043,5.7035,13.3125,48.3491,0.0,0,9.5675,156.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25201,3,80.7653,31.5971,0.0,0.0,8.7396,5.15,30.421999999999997,60.4621,0.0,0,2.1933,219.329,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25201,4,81.9935,28.8735,0.0,0.0,10.3735,4.944,17.7482,59.8434,0.0,0,2.4081,206.18400000000003,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25201,5,75.7445,27.241999999999997,0.0,0.0,27.9016,17.8186,29.7618,100.227,0.0,0,17.6701,296.365,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25201,6,77.6413,40.8972,0.0,0.0,16.2154,10.4372,10.6291,75.9324,0.0,0,8.8964,240.649,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25201,7,83.7282,43.5236,0.0,0.0,13.269,1.8477,4.5375,90.5017,0.0,0,4.5433,241.951,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25201,8,26.2787,12.9734,0.0,0.0,5.0128,1.913,4.2203,31.3835,0.0,0,1.7183,83.5,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25248,8,4.1595,3.4742,0.0,0.0,34.997,29.5038,23.9214,57.8217,0.0,0,45.4674,199.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25292,2,17.1913,0.0,0.0,0.0,25.9149,15.6452,22.0712,23.0942,0.0,0,13.4013,117.318,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
25292,3,42.7052,0.0,0.0,0.0,57.1035,32.0397,47.007,55.2156,0.0,0,33.1388,267.21,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
