electricity_always_on,electricity_refrigeration,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
40.20295052571522,19.27439074089168,0.0,0.0,0.0,0.0,40.52286249898117,100.0,PT.05,4,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5th
19.772243799225507,6.82778129473426,12.203363731243694,7.7208411039061025,20.519559030688765,28.427948968010906,4.5283476197808845,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2th
22.829007077270578,7.338407602803749,9.950117350968798,12.578507458632936,16.367868693658522,27.417803398085717,3.518288418579703,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3th
22.69509047088905,8.528878503529528,11.164658241475916,11.455070407027245,11.796498611433954,29.129546483318855,5.230086005456392,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4th
19.92795933890548,9.389665891374028,11.900009233163765,12.061897371186376,9.887531271846324,30.362379694074512,6.470711085512288,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5th
26.083015061280857,11.940515492836182,9.737074918004488,13.665496072846539,5.080242318315208,28.696541084066983,4.797034136026238,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6th
24.836660914555818,13.849503321620483,9.935683651785688,11.089563048201496,5.651791648411912,29.26820036420101,5.368597051223591,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7th
9.982810874383679,6.256486310089242,16.154547040691707,7.8055431699073985,13.463996536326569,35.11395873317437,11.222495783494566,100.0,PT.02,3,PA.02,OWN.01,5,OT.04,electric,electric,electric,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,8th
14.861639796270056,10.856508252594493,7.720522345192048,11.324168038907823,17.948607973040247,34.33148240340061,2.95699460039061,100.0,PT.04,3,PA.03,OWN.01,3,OT.04,other,other,electric,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
15.338948622809632,9.645315927741516,7.760691168106598,11.960404084175176,15.96847493432278,35.35010697938954,3.975733282777672,100.0,PT.04,3,PA.03,OWN.01,3,OT.04,other,other,electric,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
