,household_id,month,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
162,2168,6,27.30391483153432,17.96625400416539,0.0,0.0,10.356489655245324,1.9165019188277708,6.01692585818647,31.075812198035713,0.0,0.0,5.364154394274176,100.0,PT.03,PS.03,PA.02,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
163,2168,2,41.68463064311832,9.815441053461749,0.0,0.0,5.7589083000740855,2.7077408407618955,15.303216786559279,23.730134072604734,0.0,0.0,0.9999880505699877,100.0,PT.03,PS.03,PA.02,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
164,2181,4,36.86706549396494,16.967213950122808,0.0,0.0,4.384722264686798,1.7284781035660053,8.899114358801887,30.153314105373298,0.0,0.0,0.9999898085017478,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
165,2181,3,34.03202633420235,10.445908562350757,0.0,0.0,5.336585268683066,1.3196981128316987,17.22574556718384,30.639904184937016,0.0,0.0,1.000007469989318,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
166,2181,8,31.120429343007544,8.563131497003937,0.0,0.0,6.9491975517511655,1.9976613998192512,7.450540319437366,42.22848038102907,0.0,0.0,1.690559507951669,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
167,2181,5,20.47920409009258,8.141845147621021,0.0,0.0,11.471899037354337,2.890239970521855,12.531509373128829,37.705679148818575,0.0,0.0,6.77951268942011,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
168,2181,7,38.7853803279795,12.268754202286045,0.0,0.0,4.716035793742066,1.169501073448821,1.6811740181253194,40.37906891619311,0.0,0.0,1.000007788020467,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
169,2181,2,40.33186447791067,11.28536148370539,0.0,0.0,3.838167643213404,1.8820718932093683,16.08416057333785,25.578357787354932,0.0,0.0,0.9999838587316191,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
170,2181,6,42.81447805137567,13.824640739016619,0.0,0.0,5.470591080291882,1.4098386423955163,3.0754674775858626,32.16965219546699,0.0,0.0,1.2354527262724517,100.0,PT.02,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
171,2190,8,11.618342228515411,7.180771883963256,0.0,0.0,14.442725919471371,6.642195839233199,12.0,36.44323421559017,0.0,0.0,11.67272991322659,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2190,9,11.589017087775668,8.129107638381772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.28041478019571,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2190,7,27.246573632940112,17.097186231399984,0.0,0.0,8.356518355931085,5.287800151222628,5.47778275327955,30.656276840181178,0.0,0.0,5.8777886260029515,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2203,4,34.42303151155774,10.287609651999755,0.0,0.0,9.179020281793614,9.113775702078906,10.27269785462528,22.446321902413,0.0,0.0,4.27749936592064,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2203,8,19.929578533594377,8.68646511557316,0.0,0.0,14.583579960236154,4.590523456115588,12.851993504226805,28.759352851006998,0.0,0.0,10.598506579246918,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2203,3,28.78613006824568,11.527344594385943,0.0,0.0,9.281490288114135,8.465977519068648,15.918537504246052,22.094540345242873,0.0,0.0,3.9257480776950864,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2203,7,85.207703490242,10.619238141796709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173135557242285,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2203,5,2.4251865141006848,1.2398976086813835,0.0,0.0,20.89456757170674,11.041984816330103,12.851992036230776,34.85361104426018,0.0,0.0,16.6928041656639,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2203,2,26.175231970052966,11.542650631197482,0.0,0.0,9.711331687308352,9.750308629684202,18.21159053801123,21.38883357890964,0.0,0.0,3.220003185854805,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2203,6,25.228512714685515,18.88497554480186,0.0,0.0,10.84666576358726,6.3045702542937105,6.851202296511712,25.022437680315658,0.0,0.0,6.861606924121154,100.0,PT.04,PS.03,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2216,6,46.73116314019313,7.336233025421679,0.0,0.0,4.087590449801489,4.8087684376704685,0.9995990043748262,35.036468926451626,0.0,0.0,0.9999963874268002,100.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
182,2216,3,49.98672252454351,12.99940152274808,0.0,0.0,3.489241281454735,2.2056462959806904,5.063276088257559,25.2556607624838,0.0,0.0,1.0000118902765283,100.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
183,2216,7,23.946353043556158,4.124621675059668,0.0,0.0,10.615301924098258,4.937196460222292,7.7262751070187665,41.913092442459416,0.0,0.0,6.73709536028052,100.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
184,2216,5,23.978472195062597,4.6528999960890145,0.0,0.0,10.062423681454542,5.540324438013045,9.85783566036998,40.54606055075374,0.0,0.0,5.362048661356417,100.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
185,2216,2,43.921425454057136,12.329204015174405,0.0,0.0,3.838167657031591,2.56886393393091,9.824336119783798,26.51815389263773,0.0,0.0,1.0000167858461746,100.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
186,2216,4,46.71570441530497,8.428108702038449,0.0,0.0,3.34968772771841,4.7225030616799755,4.297148917824891,31.48673653528467,0.0,0.0,0.9999961848224609,100.0,PT.04,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
187,2225,8,36.43123251122535,7.8645799440359205,0.0,0.0,8.320182859373983,3.579098067287044,7.942181297585734,30.320654649573758,0.0,0.0,5.542152014056094,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2225,7,68.24748743718592,14.72571189279732,0.0,0.0,2.5436034338358464,2.224664991624791,0.7999895309882747,10.458699748743719,0.0,0.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2243,4,29.49991546914624,15.742631727247113,0.0,0.0,6.940602986756833,7.7446604677373925,8.564609749225134,28.14313891236968,0.0,0.0,3.3646097492251346,100.0,PT.04,PS.02,PA.04,OWN.02,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
190,2243,6,33.22619605136674,20.764647161765794,0.0,0.0,5.735870449335733,7.02114811071948,2.557861526706268,27.73637573636341,0.0,0.0,2.957900963742575,100.0,PT.04,PS.02,PA.04,OWN.02,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
191,2243,7,35.6408029830924,22.617229401849105,0.0,0.0,3.5581294376053534,7.026676712468712,0.7999821218777134,29.277723859631198,0.0,0.0,1.0793916330387698,100.0,PT.04,PS.02,PA.04,OWN.02,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
192,2243,5,31.400833711763955,18.077397794622794,0.0,0.0,6.502485998067092,6.86444033022438,5.725480606886273,28.10400437815116,0.0,0.0,3.325473620474843,100.0,PT.04,PS.02,PA.04,OWN.02,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
193,2243,8,18.693330427201396,11.426052151858602,0.0,0.0,9.196619640168027,10.821906950939209,8.818558294364745,34.61688594753111,0.0,0.0,6.426547515257192,100.0,PT.04,PS.02,PA.04,OWN.02,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
194,2253,6,34.128364817798094,21.488529694995187,0.0,0.0,5.631879258052613,2.4033641428095724,3.3105037214367354,30.446842403679135,0.0,0.0,2.5905159612286592,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
195,2253,5,17.819738239430556,9.905284004477483,0.0,0.0,11.469078576007195,4.811189881652843,12.096763391789368,35.872965758732526,0.0,0.0,8.024764884283842,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
196,2253,9,29.294236635223292,17.936584048901764,0.0,0.0,4.6214505320927906,2.600062053986969,7.663909159410245,36.88368101027115,0.0,0.0,0.9999959705203268,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
197,2253,2,31.13827213907845,16.03915514562725,0.0,0.0,4.754862435839447,2.7852071820488113,16.973195146413893,27.309534110798644,0.0,0.0,1.0000196660701293,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
198,2253,4,46.99344556622683,22.830642285320774,0.0,0.0,2.958964079735363,3.0398799788487314,1.9199695028222183,21.25702480355144,0.0,0.0,1.0000122972491052,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
199,2253,8,35.8078011806265,12.404376272058766,0.0,0.0,5.279365549724338,1.7670407136785797,5.413882108907726,37.99363678189602,0.0,0.0,1.3338973931080733,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
200,2253,3,40.28334105700067,19.26427031492414,0.0,0.0,3.0822973544760335,2.5941447885394213,10.039844049082227,23.736172956418365,0.0,0.0,0.9999798513026132,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
201,2253,7,39.302612951404264,24.98747281722962,0.0,0.0,2.88193312673617,2.1296210709646664,0.959995718865694,28.738378909575633,0.0,0.0,0.9999854052239567,100.0,PT.04,PS.03,PA.04,OWN.01,OCC.03,OT.04,SH.01,WH.04,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
202,2263,2,14.048334768644144,9.18655790802095,0.0,0.0,10.53964978416175,10.905626960011698,21.3926306268246,29.819529976330912,0.0,0.0,4.10780538268636,100.0,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
203,2263,7,29.076107838114755,9.681096311475411,0.0,0.0,10.360751793032787,4.246606045081967,7.40711449795082,32.466060450819676,0.0,0.0,6.762327100409836,100.0,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
204,2263,4,19.620297768107616,14.990694746637107,0.0,0.0,9.231563966774772,9.994321058609412,11.687535065752563,30.09363411196409,0.0,0.0,4.38195328215444,100.0,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
205,2263,5,14.979027132312742,10.504267188354293,0.0,0.0,12.181733529250957,9.28356940267906,11.763386755057407,33.49593357025697,0.0,0.0,7.792189208583926,100.0,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
206,2263,6,24.40386949965432,26.69704343660346,0.0,0.0,7.3783976526051624,4.8573979411300385,4.08572999515496,29.144605401403428,0.0,0.0,3.432956073448635,100.0,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
207,2263,3,16.41449712763901,12.722755850758412,0.0,0.0,9.414332662971502,9.440358475268265,18.071031424292876,29.824369047172507,0.0,0.0,4.112655411897432,100.0,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
208,2272,5,16.21883103205328,6.632117201856519,0.0,0.0,10.971694618563738,13.536175250768098,10.06362718536865,37.09777232217436,0.0,0.0,5.479637121668833,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,2272,3,46.802763125951756,0.0,0.0,0.0,3.747434397828342,11.64823847042293,10.17677826576328,26.626941213686155,0.0,0.0,0.9979916576548741,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,2272,7,30.638476725175057,15.671329857790663,0.0,0.0,7.873260943332201,3.37592929635685,4.31162661566462,34.87375451152173,0.0,0.0,3.255622050158867,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,2272,6,26.16075588166783,15.547985092010249,0.0,0.0,6.847848241323083,10.204693687398091,3.9107995574190544,34.47297926857675,0.0,0.0,2.8547926857675288,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212,2272,4,17.227015427547048,0.0,0.0,0.0,8.126087302077908,28.51517586697163,10.246381546993529,33.752505762149084,0.0,0.0,2.132480859067989,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
213,2272,2,51.73542846161806,0.0,0.0,0.0,4.12215997280078,6.529364809531551,11.846590489142484,24.768806634244406,0.0,0.0,0.9980191872754957,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214,2272,8,38.17396739546394,48.11127127076052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.714761333775547,100.0,PT.05,PS.03,PA.02,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
215,2299,7,46.32613294733326,37.86438035853468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.809625876851129,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2299,9,11.099365750528541,20.52325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.37737843551798,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2299,5,11.054455775511563,5.266280077317869,8.286713027764817,0.0,13.534848585838386,4.357795107645137,12.00004443555733,35.13638013138113,0.0,0.0,10.363779096032644,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2299,2,24.33957178851596,13.469305248714672,5.536611959375855,0.0,5.330183478370951,11.230036058624872,13.957709726027955,25.13629180125695,0.0,0.0,1.0000857566389931,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2299,6,38.12129463456897,37.75456402005074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.12414134538028,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2299,8,41.63858144713664,42.75118822082627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.610230332037093,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2299,3,30.831649720133804,23.70048981184012,0.0,0.0,2.992415460537211,9.200072128565488,9.148367723202949,23.12695731534535,0.0,0.0,1.0000478403750686,100.0,PT.04,PS.02,PA.03,OWN.02,OCC.01,OT.03,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
